client_id,sentence,up_votes,down_votes,age,accents,clip,duration_ms,lang_code
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,Son feuillage abondant est sombre et luisant.,2,0,thirties,Français de France,common_voice_fr_43208524.mp3,3780,fr
1327738db5ab85be1dab25be38cb4ca40380037b3b1deca85f5161639d11bf8bbd193baae94f8332d7dc18418be35f14c1df11dc963ef9a8955ddbbb3e2cd642,"Nous ne gagnons rien, et nous avons gros à payer.",2,0,fourties,Français de France,common_voice_fr_42815776.mp3,3780,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,"Il eut un geste violent, il pensa tout haut.",2,0,twenties,Français de France,common_voice_fr_43141263.mp3,3780,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,On observe une invasion de x'.,2,0,twenties,Français de France,common_voice_fr_43141253.mp3,3816,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,Elle se poursuit vers l'ouest vers La Prairie.,2,0,twenties,Français de France,common_voice_fr_43141264.mp3,3816,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,"Dans le village, c'est une fête très attendue.",2,0,thirties,Français de France,common_voice_fr_43208950.mp3,3852,fr
1327738db5ab85be1dab25be38cb4ca40380037b3b1deca85f5161639d11bf8bbd193baae94f8332d7dc18418be35f14c1df11dc963ef9a8955ddbbb3e2cd642,Sa grande spécialité est de cultiver des hémérocalles.,2,0,fourties,Français de France,common_voice_fr_42810142.mp3,3888,fr
73c453a61ea7a1ff7f663a726455f93dfdbf8848b4a0e7572db511785ca6b5b232f67dbac4c544a55bbb2cebf658bb9524e8a589b13be439f509026e574a17c3,Il marque le tout premier but du championnat de Hongrie de football.,2,0,twenties,Français de France,common_voice_fr_42952044.mp3,3888,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,Il est aussi connu comme chef d'orchestre d'opéra baroque.,2,0,twenties,Français de France,common_voice_fr_43141279.mp3,3888,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,Il fera peut-être un très bon ministre.,2,0,thirties,Français de France,common_voice_fr_43208961.mp3,3960,fr
5f9150d8ee7ab24ba18fa2b6204cfe63412bf7c121d7ec56bb5c04f2de32804caba4e52788e3d13e7cd89b0b5b6c49d8a3ac5fa417d97f00de6269c06ff6e272,La mission échoua à cause d'une banale panne radio.,2,0,fourties,Français de France,common_voice_fr_42965088.mp3,3960,fr
7b76f305a72d6382e62329f3c93c425e27230e7721f40a15e050469957923a1c28869ad3cea48d597daa32a778c80e926e802ffe9339a77a133f10923ee27c26,Il est le fondateur de la micropsychanalyse.,2,0,,Français de France,common_voice_fr_42721208.mp3,3996,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,"À grands coups de science, à grands coups de cognée",2,0,twenties,Français de France,common_voice_fr_43141269.mp3,3996,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,"Madame avait voulu venir, elle aussi, pour des emplettes.",2,0,thirties,Français de France,common_voice_fr_43208939.mp3,4032,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,Cette exagération fit rire Sandoz.,4,0,thirties,Français de France,common_voice_fr_43208948.mp3,4104,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,Il était l'un des piliers du Chicago blues contemporain.,2,0,twenties,Français de France,common_voice_fr_43141281.mp3,4140,fr
af126936f7f6f99fa6390cd153a96ed7ed5976137275c8a177df8a3631a4a3598ca54b0d8073cd24e96415870781dece9ba0a8fc57c64adac380a1a481bb5c65,"Ce coup de fusil, c’était encore de la vie.",2,0,,Français de France,common_voice_fr_42756073.mp3,4140,fr
af126936f7f6f99fa6390cd153a96ed7ed5976137275c8a177df8a3631a4a3598ca54b0d8073cd24e96415870781dece9ba0a8fc57c64adac380a1a481bb5c65,Le groupe commence à jouer quelques concerts dans la banlieue d'Atlanta.,2,0,,Français de France,common_voice_fr_42756203.mp3,4176,fr
00ca3b49383accd9736ec40a4d4e72362f03bde4565a2fe8e950bc45e14613ecd487639f8847ab35a69b70331226b6d2a781fd3eda15b4bfe685aa2cb55615d0,Quelques anciens élèves notables.,2,0,,Français de France,common_voice_fr_42766720.mp3,4176,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,Elle comprend notamment la moitié de ses sous-marins.,4,0,thirties,Français de France,common_voice_fr_43208480.mp3,4212,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,Ces fortifications existent toujours dans leur état originel.,4,0,twenties,Français de France,common_voice_fr_43141295.mp3,4248,fr
7e5fc7a33554b7c6973e55507f20a93d757523b3f2933a0642b7051b6ceccd73db3e167e3a5b3067ddf25983af4bf9241036bff1f21a0cf57e4ea6d679886437,Souvent travailleur astrologique.,2,0,,Français de France,common_voice_fr_43336383.mp3,4248,fr
aaa572ad7e3b79d2ff46fd0526c096337093eb58e557d421218b32691c2c3d44596eed9f78f0444648558079c8afcb5fd27da1581a01b00add0e5be79e20fa04,La mer fut observée également.,2,0,,Français de France,common_voice_fr_43194158.mp3,4248,fr
7e3b8ee34e6f04007271a1917979aebbc9b094059a7e0533774a9171a4128e2b7d0ea2eb13b7c18cfd11f79385f7c9c601faa948591d03f3f4152bf4a404fed3,Aligné sur et Christophe réalise le doublé.,2,0,seventies,Français de France,common_voice_fr_43363888.mp3,4284,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,La pollution de l'air peut aussi être un facteur aggravant.,2,0,thirties,Français de France,common_voice_fr_43208522.mp3,4320,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,On ne pouvait pas tourner le dos sans qu'elle fit quelque mauvais coup.,4,0,twenties,Français de France,common_voice_fr_43141284.mp3,4320,fr
1126612f9610a3922f4a4ff0f9f8d003eb42742be03802ea4956ca8ebdb6db1d1db9773289db63f035fb11433aa16f09b78dacf84115bf9dbbf8444518bddc55,Le pays recherche des coupables à cette défaite incompréhensible.,2,0,twenties,Français de France,common_voice_fr_43393992.mp3,4356,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,Il se marie en avec Bernadette Adams.,2,0,twenties,Français de France,common_voice_fr_43141235.mp3,4356,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,"En outre, l'extrémité des nageoires pectorales est aussi blanche.",2,0,twenties,Français de France,common_voice_fr_43141251.mp3,4356,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,"Au cours du mois de février, le mouvement fit tache d'huile.",2,0,twenties,Français de France,common_voice_fr_43141244.mp3,4356,fr
af126936f7f6f99fa6390cd153a96ed7ed5976137275c8a177df8a3631a4a3598ca54b0d8073cd24e96415870781dece9ba0a8fc57c64adac380a1a481bb5c65,La principale ville et capitale de ce district est Mensura.,2,0,,Français de France,common_voice_fr_42756188.mp3,4392,fr
ce6cb97fb4dbeb46772079a382e364664e0179c6352191a1dcc8ba0192c9c789b10ee557e69729b85c8f37963fac25310a551d9eb31bc8da2bf4943d8bd25677,Neptune est un imbécile.,2,0,,Français de France,common_voice_fr_43333587.mp3,4428,fr
5f9150d8ee7ab24ba18fa2b6204cfe63412bf7c121d7ec56bb5c04f2de32804caba4e52788e3d13e7cd89b0b5b6c49d8a3ac5fa417d97f00de6269c06ff6e272,Par défaut aucun thread ne souhaite entrer dans la section critique.,2,0,fourties,Français de France,common_voice_fr_42965170.mp3,4428,fr
1327738db5ab85be1dab25be38cb4ca40380037b3b1deca85f5161639d11bf8bbd193baae94f8332d7dc18418be35f14c1df11dc963ef9a8955ddbbb3e2cd642,Il publie également des rapports et études thématiques.,2,0,fourties,Français de France,common_voice_fr_42815772.mp3,4428,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,Il modernise le château et lui donne son aspect actuel.,4,0,thirties,Français de France,common_voice_fr_43208487.mp3,4428,fr
b8bcadc159d09c19846c463641e8a4cb83ab137c9fd60e27439502636062d0a36b1a9ce9bf72d34d4b5769d8e84cd0828c7772e1933bbeb2cd8b226e6f824a1e,"Oui, général, on est négociant avant tout.",2,0,,Français de France,common_voice_fr_43192877.mp3,4500,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,"L'album sera de nouveau un succès, et sera certifié disque d'or.",2,0,twenties,Français de France,common_voice_fr_43141290.mp3,4536,fr
33ceff50c2bcea88787020ad5cc1b5fb5199e30a7d93d80f2081ae8c91d8e68111046a8faf575e0c5de8c4d4230a1c60bc2b96f5bff58525b26ff6b0ba0dec08,"Et alors, faute de pouvoir renouveler l’air…",2,0,,Français de France,common_voice_fr_43352736.mp3,4536,fr
7727efec037b1fb3fb8e75c6e370222d7aa16f7ec3398983803d9f4b6b1a70712353d0622383d00cdeb939799a488492418d112453236543af41bb7ee6942544,Ce rôle sollicite beaucoup les muscles abdominaux.,2,0,,Français de France,common_voice_fr_42753397.mp3,4536,fr
73c453a61ea7a1ff7f663a726455f93dfdbf8848b4a0e7572db511785ca6b5b232f67dbac4c544a55bbb2cebf658bb9524e8a589b13be439f509026e574a17c3,"Les vins sont assez puissants, riches, colorés et de garde.",2,0,twenties,Français de France,common_voice_fr_42952047.mp3,4536,fr
a7a570ee0a3743d540fe14280c8e838165fe3de2122fb53787fc2eaa51ad811bb458ef99b08c0fca19763502243808cdc4744fd713fa4dbe7f9d4e7ea7976e41,Elle était libre.,2,0,,Français de France,common_voice_fr_42708558.mp3,4572,fr
af126936f7f6f99fa6390cd153a96ed7ed5976137275c8a177df8a3631a4a3598ca54b0d8073cd24e96415870781dece9ba0a8fc57c64adac380a1a481bb5c65,"Oui, mais elle le trouve trop savant et il analyse trop.",4,0,,Français de France,common_voice_fr_42756192.mp3,4572,fr
d98e2d73628c2136b73c66cf6e5584fa2527e675422e77a5d208ffc2e290655478ed522198440989d233b9c7889a04296497b20a395485e09c4d4585bbed0979,"Si la piste se remplit, quelques règles de bon sens s'appliquent.",2,0,twenties,Français de France,common_voice_fr_43141282.mp3,4608,fr
af126936f7f6f99fa6390cd153a96ed7ed5976137275c8a177df8a3631a4a3598ca54b0d8073cd24e96415870781dece9ba0a8fc57c64adac380a1a481bb5c65,"La façade est à colombage, avec un balcon de style normand.",2,0,,Français de France,common_voice_fr_42756075.mp3,4680,fr
af126936f7f6f99fa6390cd153a96ed7ed5976137275c8a177df8a3631a4a3598ca54b0d8073cd24e96415870781dece9ba0a8fc57c64adac380a1a481bb5c65,"Sa mère, Ruth Dill, était la sœur de l’actrice Diana Dill.",2,0,,Français de France,common_voice_fr_42756204.mp3,4752,fr
534bcfba42bc74666812ef2858564e1d5766b1ad4f93f99d158cb508dae166665921085feceed2783a92e9211c2df261cec32f118d532ff4f59906948ff28cb9,Les deux prototypes ont été détruits suite à des accidents.,2,0,thirties,Français de France,common_voice_fr_43208551.mp3,4788,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Mais quel peintre!,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905328.mp3,2844,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Et ce sera tout pour aujourd'hui!,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42921435.mp3,2916,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,On a aussi de la perte !,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905314.mp3,3060,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Ainsi, il est aujourd'hui présent dans une douzaine de jeux.",3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905211.mp3,3888,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Il l'enterre avec l'aide de son père et de sa belle-mère.,6,0,teens,"Français de France,Français de Belgique",common_voice_fr_42921433.mp3,4032,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,La forteresse consistait en une tour très haute.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905215.mp3,4032,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Il est enterré au cimetière orthodoxe de St.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905220.mp3,4860,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,L'auteur y a rassemblé plusieurs faits et passages curieux.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905622.mp3,4932,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Le nord constituait le canton de Neuilly-sur-Seine-Nord.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905607.mp3,4968,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Entre l'égout ancien et l'égout actuel, il y a une révolution.",6,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905240.mp3,5076,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Elle entraîna la démission de plusieurs responsables politiques importants.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905156.mp3,5292,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Il participe à deux missions vers le Canada pendant la guerre de Sept Ans.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905620.mp3,5328,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Le film ne recueille pas plus l'adhésion des critiques que du public.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905605.mp3,5544,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Certains de ses élèves figurent parmi les cinq martyrs du lycée Buffon.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905621.mp3,5616,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Elle fut emmenée en prison et abandonna ses deux enfants avec son mari.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905237.mp3,5652,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Coupeau l'aurait joliment reçue, lui qui ne voulait pas être relancé !",3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905213.mp3,5688,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Ces problèmes oculaires nécessitent souvent une intervention chirurgicale.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905310.mp3,5724,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Ils sont capables d'une certaine autonomie, en particulier de dialoguer entre eux.",6,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905327.mp3,5760,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Durant la Seconde Guerre mondiale, il reste sur le chantier Bonnin d'Arcachon.",6,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905629.mp3,5868,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Les mâles ont une durée de vie relativement courte et meurent peu après l'accouplement.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905326.mp3,5940,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,Il remporte le Bâton d'argent du meilleur joueur offensif à la position d'arrêt-court.,3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905624.mp3,6084,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Après la fin de la période de défiscalisation, les loyers seront imposables.",3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905325.mp3,6336,fr
a85bd7975d00080f357cd8700148db53900625e8d40c4bf2c8a10790dab58a0dbc33bf81817035ca1fdb9786a9879ef8fbe736753d49a2654572eaa2730c0508,"Bouclier léger porté par le peltaste thrace, combattant d'infanterie légère.",2,0,,"Français de France,Français de Belgique",common_voice_fr_43332411.mp3,6840,fr
c0fe025215a4729d11d597b4eab2b315e081ae3574cdd22f713f8aaa5429f768d64221d7c433ac6e15d27b26edd43014a2c6e6c6399ad764a5f2124ff37be5bb,"Les fleurs sont tubulaires et blanchâtre, jaune, vert ou brune, avec de longues étamines.",3,0,teens,"Français de France,Français de Belgique",common_voice_fr_42905606.mp3,7956,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,On fait toujours des projets.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902487.mp3,2556,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Vous savez qu'il adore les femmes.,6,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902484.mp3,3024,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Il se mit à rire.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902463.mp3,3168,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,C'était une station de radio régionale.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902486.mp3,3456,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,"Et toi, tu habites par ici?",3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902509.mp3,3528,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Elle fait partie de l'aire urbaine de Vichy.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902489.mp3,3636,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Je préfère un déjeuner à un corbillard.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902526.mp3,3852,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,On possède encore de lui quelques autres textes.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902501.mp3,3888,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Ma mère est devenue eugéniste en m’élevant.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902502.mp3,4032,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,"Après des études de médecine, il se lance dans la politique.",3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902485.mp3,4572,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Ce gros volume est composé de six livres.,6,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902498.mp3,4572,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Et l'autre moitié est acheté par un groupe d'investissement.,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902515.mp3,4644,fr
bee85bdc590daeea00697df03725bb77440bdb3cd9009c0f35e75fd1a658bff815b08481cfa931f72bc50b8f9716274cd341766babb8b12b1e5a61c0dcfbee7e,Est-ce que le peuple les nomme pour baver leur eau sucrée!,3,0,fifties,"Français de France,Accent du Sud Ouest, accent plat",common_voice_fr_42902504.mp3,4716,fr
